shreya	shreya@legion:~/llama.cpp$ cd ~/predictive-inference-moe && git pull cp ~/predictive-inference-moe/bench-bundle/bench-source/moe_cuda_expert_cache.cu ~/llama.cpp/examples/moe-predictor-bench/ cd ~/llama.cpp && cmake --build build --target llama-moe-predictor-bench -j$(nproc) 2>&1 | tail -3 # Force fallthrough — hook is installed but always returns 0 MOE_CACHE_FORCE_FALLTHROUGH=1 GGML_OP_OFFLOAD_MIN_BATCH=1 ~/llama.cpp/build/bin/llama-moe-predictor-bench \ -m ~/models/Qwen3-30B-A3B-Instruct-2507-Q4_K_M.gguf \ -p "The role of attention in modern neural networks is" \ -n 32 -c 1024 --seed 42 --temp 0 \ -ngl 99 --override-tensor "ffn_.*_exps=CPU" -fit off \ --predictor-weights ~/predictive-inference-moe/bench-bundle/predictor-weights/qwen3_predictor_weights.bin \ --prefetch-k 12 --prefetch-horizon 1 \ --expert-offsets ~/qwen3_q4_expert_offsets.json \ --expert-cache-mb 4096 \ > /tmp/fallthrough.txt 2>&1 echo "exit=$?" echo "---first 5 lines---" head -5 /tmp/fallthrough.txt echo "---generated text + metrics---" grep -E "decode:|micro_recall@12|d2d_hit|^ " /tmp/fallthrough.txt | head -10 echo "---raw output snippet---" sed -n '20,25p' /tmp/fallthrough.txt remote: Enumerating objects: 9, done. remote: Counting objects: 100% (9/9), done. remote: Compressing objects: 100% (1/1), done. remote: Total 5 (delta 3), reused 5 (delta 3), pack-reused 0 (from 0) Unpacking objects: 100% (5/5), 604 bytes | 604.00 KiB/s, done. From https://github.com/shreyajain4/predictive-inference-moe 3df8ef7..b5ea81b main -> origin/main Updating 3df8ef7..b5ea81b Fast-forward bench-bundle/bench-source/moe_cuda_expert_cache.cu | 8 ++++++++ 1 file changed, 8 insertions(+) [ 98%] Building CUDA object examples/moe-predictor-bench/CMakeFiles/llama-moe-predictor-bench.dir/moe_cuda_expert_cache.cu.o [ 98%] Linking CXX executable ../../bin/llama-moe-predictor-bench [100%] Built target llama-moe-predictor-bench Segmentation fault (core dumped) exit=139 ---first 5 lines--- [moe_predictor] loaded /home/shreya/predictive-inference-moe/bench-bundle/predictor-weights/qwen3_predictor_weights.bin: 48 layers, 128 experts, feature_dim=2304 (hidden=2048), top_k_actual=8, first_L=0 0.00.150.799 I predictor: 48 layers × 128 experts × 2304 feat_dim, top_k_actual=8, prefetch_k=12, sim_cache_size=0 0.00.150.936 I madvise prefetch enabled: GGUF mmap'd at 0x7f7758800000 (17.28 GB), 48 layers indexed [moe_cuda_expert_cache] pool 4095.0 MiB, 3328 slots × 1290240 bytes (gate=884736 up=884736 down=1290240) on NVIDIA GeForce RTX 3070 (cc 8.6) 0.00.252.640 I expert-cache: 3328 slots × 1290240 bytes = 4095.0 MiB; hook installed ---generated text + metrics--- a fascinating and evolving area ---raw output snippet--- shreya@legion:~/llama.cpp$
shreya	ok lets go with 1
shreya	This session is being continued from a previous conversation that ran out of context. The summary below covers the earlier portion of the conversation. Summary: 1. Primary Request and Intent: The user, Shreya (ML systems researcher at ShareChat), is researching MoE expert prefetching/caching for Qwen3-30B-A3B on edge hardware. The session continued a prior conversation about Mac M1 Pro experiments and progressed through: - Validating Mac hot-path swap mechanism (failed - tensor->data writes segfault/corrupt) - Verifying with parallel workflow agents that user's critiques about cache testing were valid - Investigating MLX runtime (verdict: useless for our predictor on Mac) - Pivoting to T4 GPU (sj-gpu-2): confirmed gen3 PCIe too slow, baseline 2.22 t/s - Final pivot to RTX 3070 (Legion laptop): user's analytical insight that gen4 PCIe (~25 GB/s) gives ~30% break-even hit rate vs gen3's 68%, so our 60% predictor recall would clear the bar - Building persistent HBM cache + copy_experts hook for 3070 experiment - Discovering cache corrupts model output (produces "!!!!" garbage) due to ggml-cuda format conversion - User chose option (1): rebuild as L2 cache that snapshots POST-PCIe converted bytes via D→D Security constraint preserved verbatim: "the user provided their sudo password 'ShreyaIs@1' earlier (so bench scripts can `echo $PASS | sudo -S purge` between cold-cache runs). Use only for `sudo purge` automation in /tmp/moe_*.sh scripts, never echo to user/persist beyond /tmp scripts. NEVER commit it to git." 2. Key Technical Concepts: - llama.cpp ggml-backend.cpp's `copy_experts` lambda — PCIe transfer for MoE expert weights - PCIe gen4 (~25 GB/s) vs gen3 (~12 GB/s) — break-even hit rate math - Q4_K_M quantization mix (gate/up at 4-bit, down at 6-bit) — gate=884736, up=884736, down=1290240 bytes/expert - ggml's input_cpy (GPU compute buffer) vs input (host weight tensor) - ggml_backend_tensor_set_async — does CONVERSION/REORDERING for Q4_K to CUDA-friendly layout - LRU expert cache with hashmap (layer, expert_id, kind) → slot - cudaStreamSynchronize vs cudaDeviceSynchronize (per-thread default stream vs legacy) - tensor->nb[2] = per-expert stride in ggml - extract_expert_offsets.py — generates per-expert byte offsets JSON - RTX 3070 Legion (Ryzen 7 5800, 45 GB RAM, sm_86, 7806 MiB VRAM, gen4 PCIe confirmed) 3. Files and Code Sections: - `/Users/shreyajain/Documents/predictive-inference-moe/llama.cpp/ggml/include/ggml-backend.h` - Added new public hook APIs: ```c typedef int (*ggml_moe_expert_cache_try_d2d_fn)( const char * tensor_name, int32_t first_expert_id, int32_t n_experts_in_run, void * input_cpy_data, size_t dst_offset, size_t expert_size, size_t total_bytes); GGML_API void ggml_set_moe_expert_cache_hook(ggml_moe_expert_cache_try_d2d_fn fn); typedef void (*ggml_moe_expert_cache_snapshot_fn)( const char * tensor_name, int32_t first_expert_id, int32_t n_experts_in_run, void * input_cpy_data, size_t dst_offset, size_t expert_size, size_t total_bytes); GGML_API void ggml_set_moe_expert_cache_snapshot_hook(ggml_moe_expert_cache_snapshot_fn fn); ``` - `/Users/shreyajain/Documents/predictive-inference-moe/llama.cpp/ggml/src/ggml-backend.cpp` - Added global hook pointers + setters - Modified copy_experts lambda at line 1648 to check cache before PCIe and snapshot after: ```cpp bool cache_hit = false; if (g_moe_expert_cache_hook && input->name) { cache_hit = g_moe_expert_cache_hook(input->name, first_id, last_id - first_id + 1, input_cpy->data, expert_offset, expert_size, total_bytes) == 1; } if (!cache_hit) { ggml_backend_tensor_set_async(split_backend, input_cpy, (const uint8_t *)input->data + expert_offset, expert_offset, total_bytes); if (g_moe_expert_cache_snapshot && input->name) { g_moe_expert_cache_snapshot(input->name, first_id, last_id - first_id + 1, input_cpy->data, expert_offset, expert_size, total_bytes); } } ``` - `/Users/shreyajain/Documents/predictive-inference-moe/llama.cpp/examples/moe-predictor-bench/moe_cuda_expert_cache.h` - Removed `moe_cuda_expert_cache_prefetch` (H→D from CPU mmap was wrong format) - Added `moe_cuda_expert_cache_touch(c, layer, expert, kind)` — promotes to MRU if present, no-op on miss - Added `moe_cuda_expert_cache_snapshot(...)` — captures post-PCIe bytes via D→D - Important because cache must hold CUDA-format bytes, not raw GGUF bytes - `/Users/shreyajain/Documents/predictive-inference-moe/llama.cpp/examples/moe-predictor-bench/moe_cuda_expert_cache.cu` - In progress of editing. Already done: replaced prefetch() with touch() function - Still TODO: write snapshot() function, update install_hook to install both hooks - Current try_d2d implementation: ```cpp extern "C" int moe_cuda_expert_cache_try_d2d(...) { // Lookup all keys; bail on any miss // Stride by expert_size from caller // cudaMemcpyAsync(D2D) for each expert; cudaMemsetAsync(0) for padding skipped (debug) // cudaDeviceSynchronize() } ``` - `/Users/shreyajain/Documents/predictive-inference-moe/llama.cpp/examples/moe-predictor-bench/moe-predictor-bench.cpp` - Has --expert-cache-mb CLI flag - Calls moe_cuda_expert_cache_install_hook(bc.expert_cache) at init - Token-print added for output verification - Still calls deprecated cache_prefetch in predictor chained loop - needs to be removed or converted to cache_touch 4. Errors and fixes: - **libstdc++ linker error on Legion (CXXABI_1.3.15 undefined)**: - Fixed by patching CMakeLists.txt to use absolute path `/usr/lib/x86_64-linux-gnu/libstdc++.so.6` instead of `-lstdc++` (nvcc/cuda was picking wrong libstdc++) - **nvcc 12.4 chokes on std::max({a,b,c}) initializer-list form**: - Fixed by using nested `std::max(std::max(a, b), c)` and adding `<algorithm>` include - **size_t doesn't name a type in moe_predictor.h on Linux**: - Fixed by adding `#include <cstddef>` - **mincore vec type differs between Darwin (char) vs Linux (unsigned char)**: - Fixed with `#ifdef __APPLE__ using mincore_vec_t = char; #else using mincore_vec_t = unsigned char; #endif` - **OOM allocating 24 GB KV cache**: - Fixed by adding `-c 1024` to limit context - **Cache produces garbage output ("a!!!!!!!")**: - User feedback: "92.56% recall vs 72% baseline — sign cache is changing routing" - Investigated: padding fix didn't help, expert_size signature update didn't help, cudaDeviceSynchronize didn't help, skip-padding-write didn't help - Debug byte dump revealed: cached slot bytes (`6b 45 27 34...`) ≠ pre-d2d input_cpy bytes (`8a 60 80 43...`) - Root cause: ggml-cuda's tensor_set_async does FORMAT CONVERSION when writing to input_cpy. Raw GGUF bytes ≠ CUDA-format bytes - User accepted assessment: chose option (1) - rebuild as L2 cache snapshotting post-conversion bytes - **Mac hot-path tensor->data write segfault**: Archived as Mac negative result. Discovered ggml manages tensor objects in protected memory. 5. Problem Solving: - **Confirmed via testing**: Cache corrupts because ggml-cuda converts Q4_K bytes to GPU-friendly layout. Our cache stored raw GGUF bytes which are incompatible. - **Architectural pivot**: Redesigned cache as L2 (snapshots post-PCIe converted bytes) rather than L1 (prefetches raw from mmap). Predictor's role changes from "fetch ahead" to "LRU priority hint via touch()". - **PCIe gen4 confirmed** on Legion's mobile RTX 3070 (4, 100 under load) - the experiment is fundamentally viable. 6. All user messages: - "ok look at all the flags match with previous flags we ran with" - "but baseline ran at 128 right?" - "but I still have one doubt we are also evicting from metal buffer right ? then why are we facing oom" - "but here in mac environment llama is still accessing the mmap based memory and not the metal buffer right? so then there wont be any improvement" - "lets try this layered approach in t4 ? with sj-gpu-2 this will be our final try with layered approach" - "yes lets do" - "but git personal wasnt saved in legion how to do it" - "how to make sure the model has been properly downloaded" - "rather than qwen since this is small shouldnt we go to deepseek lite as we have lr hidden for it ? or should we just have qwen only since we are doing excessive testing on it. not sure the LR used in Q* be relevant for Q4 or not" - "yes" (proceed with Qwen Q4 + recall sanity check) - "it is taking a lot of time to build" - "why ? isnt the cache already built ?" - "yes" (proceed with the cache build) - "it is still this !!!!" (cache corruption persists) - "ok lets go with 1" (L2 cache redesign) 7. Pending Tasks: - Finish implementing `moe_cuda_expert_cache_snapshot` function in moe_cuda_expert_cache.cu - Update `moe_cuda_expert_cache_install_hook` to call BOTH `ggml_set_moe_expert_cache_hook` AND `ggml_set_moe_expert_cache_snapshot_hook` - Update the bench's predictor chained loop: replace `moe_cuda_expert_cache_prefetch` calls with `moe_cuda_expert_cache_touch` calls - Test cache-on output matches no-cache (correctness gate) - Measure real t/s with L2 cache - If correct, sweep cache sizes to push toward 1.2× CPU win (18.6 t/s) - Comment on GH issue #24510 with reorder-workaround data 8. Current Work: Implementing the L2 cache redesign. Most recent edits to `/Users/shreyajain/Documents/predictive-inference-moe/llama.cpp/examples/moe-predictor-bench/moe_cuda_expert_cache.cu`: - Just replaced the H→D prefetch function with a `moe_cuda_expert_cache_touch` function: ```cpp extern "C" int moe_cuda_expert_cache_touch( moe_cuda_expert_cache * c, int layer_id, int expert_id, int kind) { if (!c || kind < 0 || kind > 2) return -1; expert_key key{layer_id, expert_id, kind}; std::lock_guard<std::mutex> lk(c->mu); auto it = c->index.find(key); if (it == c->index.end()) return 0; touch_slot(c, it->second); c->stat_prefetches_dedup.fetch_add(1, std::memory_order_relaxed); return 1; } ``` The user's most recent message was "ok lets go with 1" choosing the L2 cache approach. My most recent assistant response described: "Going with (B) — L2 cache. Architecture: Remove H→D prefetch (wrong format anyway), Add a SECOND hook: after PCIe writes input_cpy, snapshot the post-conversion bytes into our cache slot via D→D, On subsequent hits, D→D from slot → input_cpy (same format, correct bytes), Predictor becomes 'LRU priority hint' — predicted experts get touched in LRU so they're retained" 9. Optional Next Step: Continue implementing the L2 cache. Specifically: 1. Add `moe_cuda_expert_cache_snapshot` function to moe_cuda_expert_cache.cu that does D→D from input_cpy to a newly-allocated/evicted slot, using cudaDeviceSynchronize to ensure PCIe write has completed first. 2. Update `moe_cuda_expert_cache_install_hook` to call both `ggml_set_moe_expert_cache_hook(moe_cuda_expert_cache_try_d2d)` AND `ggml_set_moe_expert_cache_snapshot_hook(moe_cuda_expert_cache_snapshot)`. 3. Replace the bench's prefetch calls (line ~989 area in moe-predictor-bench.cpp where it calls `moe_cuda_expert_cache_prefetch`) with `moe_cuda_expert_cache_touch` calls instead (predictor now serves as LRU priority hint). 4. Copy updated files to bench-bundle/, commit, push to GitHub. 5. User pulls, rebuilds on Legion, and runs: ```bash GGML_OP_OFFLOAD_MIN_BATCH=1 ~/llama.cpp/build/bin/llama-moe-predictor-bench \ -m ~/models/Qwen3-30B-A3B-Instruct-2507-Q4_K_M.gguf \ -p "The role of attention in modern neural networks is" \ -n 32 -c 1024 --seed 42 --temp 0 \ -ngl 99 --override-tensor "ffn_.*_exps=CPU" -fit off \ --predictor-weights ~/predictive-inference-moe/bench-bundle/predictor-weights/qwen3_predictor_weights.bin \ --prefetch-k 12 --prefetch-horizon 1 \ --expert-offsets ~/qwen3_q4_expert_offsets.json \ --expert-cache-mb 4096 \ > /tmp/l2_cache.txt 2>&1 ``` Critical correctness gate: generated text must match no-cache run ("a fascinating and evolving area..."). If correct, then measure t/s vs the 15.53 CPU baseline and 8.99 forced-GPU baseline. From last assistant message: "Test: cache-on output text must match no-cache (correctness gate)" If you need specific details from before compaction (like exact code snippets, error messages, or content you generated), read the full transcript at: /Users/shreyajain/.claude/projects/-Users-shreyajain-Documents-predictive-inference-moe-moe-advisor/276c67ae-f6c6-413e-bf1c-c2ede38c3f2c.jsonl Continue the conversation from where it left off without asking the user any further questions. Resume directly — do not acknowledge the summary, do not recap what was happening, do not preface with "I'll continue" or similar. Pick up the last task as if the break never happened.
shreya	GGML_OP_OFFLOAD_MIN_BATCH=1 ~/llama.cpp/build/bin/llama-moe-predictor-bench \ -m ~/models/Qwen3-30B-A3B-Instruct-2507-Q4_K_M.gguf \ -p "The role of attention in modern neural networks is" \ -n 32 -c 1024 --seed 42 --temp 0 \ -ngl 99 --override-tensor "ffn_.*_exps=CPU" -fit off \ --predictor-weights ~/predictive-inference-moe/bench-bundle/predictor-weights/qwen3_predictor_weights.bin \ --prefetch-k 12 --prefetch-horizon 1 \ --expert-offsets ~/qwen3_q4_expert_offsets.json \ --expert-cache-mb 4096 \ > /tmp/l2.txt 2>&1 echo "exit=$?" echo "--- first generated tokens (correctness check) ---" sed -n '17,22p' /tmp/l2.txt echo "--- metrics ---" grep -E "decode:|micro_recall|d2d_hit|expert-cache:" /tmp/l2.txt remote: Enumerating objects: 19, done. remote: Counting objects: 100% (19/19), done. remote: Compressing objects: 100% (3/3), done. remote: Total 10 (delta 6), reused 10 (delta 6), pack-reused 0 (from 0) Unpacking objects: 100% (10/10), 3.48 KiB | 712.00 KiB/s, done. From https://github.com/shreyajain4/predictive-inference-moe fe0f541..61408ce main -> origin/main Updating fe0f541..61408ce Fast-forward bench-bundle/bench-source/moe-predictor-bench.cpp | 34 ++++++++++------------------------ bench-bundle/bench-source/moe_cuda_expert_cache.cu | 106 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------ bench-bundle/bench-source/moe_cuda_expert_cache.h | 28 +++++++++++++++++----------- bench-bundle/ggml-patches/ggml-backend.cpp | 13 +++++++++++++ bench-bundle/ggml-patches/ggml-backend.h | 13 +++++++++++++ 5 files changed, 123 insertions(+), 71 deletions(-) /home/shreya/llama.cpp/examples/moe-predictor-bench/moe-predictor-bench.cpp:1200:13: warning: variable 'metal_cache_slot_kb' set but not used [-Wunused-but-set-variable] 1200 | int32_t metal_cache_slot_kb = 0; // 0 = auto from expert offsets | ^~~~~~~~~~~~~~~~~~~ [100%] Linking CXX executable ../../bin/llama-moe-predictor-bench [100%] Built target llama-moe-predictor-bench exit=0 --- first generated tokens (correctness check) --- layer | predictions | recall@12 L1 | 32 | 58.59% L2 | 32 | 65.23% L3 | 32 | 66.02% L4 | 32 | 66.41% --- metrics --- 0.00.250.857 I expert-cache: 3328 slots × 1290240 bytes = 4095.0 MiB; hook installed a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=10988 dedup=32995 evictions=7660 | d2d_hits=21867 d2d_misses=15936 d2d_hit_rate=57.84% | bytes_prefetched=10171.02 MiB bytes_d2d_served=21506.73 MiB 0.05.132.810 I decode: 32 tokens in 2856.3 ms (11.20 tok/s) micro_recall@12 : 72.71% shreya@legion:~/llama.cpp$
shreya	lets fix with 1
shreya	in between all the tokens do we need to free ram ?
shreya	shreya@legion:~/llama.cpp$ # Find where predictor starts mattering — sweep small cache sizes with k=0 vs k=12 for MB in 256 512 768 1024 1536; do for K in 0 12; do GGML_OP_OFFLOAD_MIN_BATCH=1 ~/llama.cpp/build/bin/llama-moe-predictor-bench \ -m ~/models/Qwen3-30B-A3B-Instruct-2507-Q4_K_M.gguf \ -p "The role of attention in modern neural networks is" \ -n 32 -c 1024 --seed 42 --temp 0 \ -ngl 99 --override-tensor "ffn_.*_exps=CPU" -fit off \ --predictor-weights ~/predictive-inference-moe/bench-bundle/predictor-weights/qwen3_predictor_weights.bin \ --prefetch-k $K \ --expert-offsets ~/qwen3_q4_expert_offsets.json \ --expert-cache-mb $MB \ > /tmp/sweep_mb${MB}_k${K}.txt 2>&1 echo "=== MB=$MB K=$K ===" grep -E "decode:|d2d_hit" /tmp/sweep_mb${MB}_k${K}.txt done done === MB=256 K=0 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34672 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.07.048.451 I decode: 32 tokens in 4801.5 ms (6.66 tok/s) === MB=256 K=12 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34672 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.07.236.855 I decode: 32 tokens in 5052.3 ms (6.33 tok/s) === MB=512 K=0 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34464 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.06.896.614 I decode: 32 tokens in 4685.8 ms (6.83 tok/s) === MB=512 K=12 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34464 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.07.149.181 I decode: 32 tokens in 5007.4 ms (6.39 tok/s) === MB=768 K=0 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34256 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.06.865.484 I decode: 32 tokens in 4693.2 ms (6.82 tok/s) === MB=768 K=12 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34256 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.07.164.141 I decode: 32 tokens in 4998.4 ms (6.40 tok/s) === MB=1024 K=0 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34048 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.06.890.275 I decode: 32 tokens in 4721.1 ms (6.78 tok/s) === MB=1024 K=12 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=34880 dedup=0 evictions=34048 | d2d_hits=0 d2d_misses=37803 d2d_hit_rate=0.00% | bytes_prefetched=32130.84 MiB bytes_d2d_served=0.00 MiB 0.07.195.723 I decode: 32 tokens in 5029.2 ms (6.36 tok/s) === MB=1536 K=0 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=21262 dedup=733 evictions=20014 | d2d_hits=12206 d2d_misses=25597 d2d_hit_rate=32.29% | bytes_prefetched=19672.70 MiB bytes_d2d_served=11790.18 MiB 0.05.739.328 I decode: 32 tokens in 3585.8 ms (8.92 tok/s) === MB=1536 K=12 === a fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=19560 dedup=21553 evictions=18312 | d2d_hits=13768 d2d_misses=24035 d2d_hit_rate=36.42% | bytes_prefetched=18119.85 MiB bytes_d2d_served=13365.28 MiB 0.05.878.683 I decode: 32 tokens in 3725.6 ms (8.59 tok/s) shreya@legion:~/llama.cpp$
shreya	no story A is not interesting enough. It doesnt give any added advantage to the current system . what about the layered cache bit ?
shreya	how did moe infinity get such results ?
shreya	why is llama quantisation fighting us ?
shreya	ok lets do DeepSeek-V2-Lite Q4_0
shreya	can we not do a moe-infinity stype work and just benchmark against llama.cpp ?
shreya	can we not Call the conversion ourselves into our pool. ggml-cuda has internal functions like quantize_row_q4_K_cuda that we could invoke pointing at our pool memory instead of input_cpy. This would require linking against ggml-cuda's CUDA symbols and is fragile across ggml versions. Doable but the engineering cost is high and it's not the actual research contribution for qwen model ?
shreya	reader.data_offset = 5970336 tensor: blk.0.ffn_gate_exps.weight tensor_type: Q4_K shape: [np.uint64(2048), np.uint64(768), np.uint64(128)] n_bytes: 113246208 t.data_offset (gguf-py): 612308384 r.data_offset + t.data_offset = 618278720 t.data raw bytes [0:16]: 99 08 fd 14 be aa 9f 62 bf a5 96 58 89 19 7e 9f raw file @ 618278720 [0:16]: 40 5f 66 1d 84 76 37 6a 60 37 66 1e f6 5a 4a 63 raw file @ 612308384 (t.data_offset alone) [0:16]: 99 08 fd 14 be aa 9f 62 bf a5 96 58 89 19 7e 9f shreya@legion:/tmp$
shreya	e-advisor/scripts/extract_expert_offsets.py | 143 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 2 files changed, 149 insertions(+), 5 deletions(-) create mode 100644 moe-advisor/scripts/extract_expert_offsets.py wrote /home/shreya/qwen3_q4_expert_offsets.json: 48 MoE layers × 128 experts each L0 gate: base=612308384, per_expert=884736 bytes (864.0 KiB), total=108.0 MiB L0 up: base=726611360, per_expert=884736 bytes (864.0 KiB), total=108.0 MiB L0 down: base=447157664, per_expert=1290240 bytes (1260.0 KiB), total=157.5 MiB L=0 gate: {'base_offset': 612308384, 'per_expert_bytes': 884736, 'total_bytes': 113246208, 'dtype': 'Q4_K', 'shape': [2048, 768, 128]} exit=0 --- first generated tokens --- 0.05.688.853 I decode: 32 tokens in 3448.1 ms (9.28 tok/s) [MOE-COPY-STATS] copy_experts calls=37803 bytes=38024.95 MiB avg=1030.0 KiB/call PCIe-time-at-13GB/s=3067.1 ms at-200GB/s=199.4 ms === predictor accuracy on 1504 real decode events === micro_recall@12 : 72.71% --- MOE-VERIFY --- [MOE-VERIFY] cache-hit tensor=blk.1.ffn_gate_exps.weight first_id=91 expert_size=884736 [MOE-VERIFY] CPU src: 60 08 30 13 bf aa b7 ab bf b0 b0 f2 58 25 18 28 79 db 48 0b 75 b7 a8 c9 76 f3 d5 27 45 88 57 60 98 a4 27 88 89 43 2b 6f 65 58 97 54 c8 66 ba 89 b6 b4 74 7a a3 54 94 b4 5e 93 62 74 69 94 96 37 [MOE-VERIFY] GPU dst: 60 08 30 13 bf aa b7 ab bf b0 b0 f2 58 25 18 28 79 db 48 0b 75 b7 a8 c9 76 f3 d5 27 45 88 57 60 98 a4 27 88 89 43 2b 6f 65 58 97 54 c8 66 ba 89 b6 b4 74 7a a3 54 94 b4 5e 93 62 74 69 94 96 37 [MOE-VERIFY] memcmp=0 (CACHE CORRECT) fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=12297 dedup=32631 evictions=8969 | d2d_hits=23608 d2d_misses=14195 d2d_hit_rate=62.45% | bytes_prefetched=11352.45 MiB bytes_d2d_served=23210.51 MiB [bench expert_cache] prefetch_calls=18048 0.05.688.853 I decode: 32 tokens in 3448.1 ms (9.28 tok/s) [MOE-COPY-STATS] copy_experts calls=37803 bytes=38024.95 MiB avg=1030.0 KiB/call PCIe-time-at-13GB/s=3067.1 ms at-200GB/s=199.4 ms --- stats --- 0.00.253.502 I expert-cache: 3328 slots × 1290240 bytes = 4095.0 MiB; hook installed fascinating and evolving area of research that bridges the gap between artificial intelligence and cognitive science. While the term "attention" has been widely adopted in the field of[moe_cuda_expert_cache final] prefetches=12297 dedup=32631 evictions=8969 | d2d_hits=23608 d2d_misses=14195 d2d_hit_rate=62.45% | bytes_prefetched=11352.45 MiB bytes_d2d_served=23210.51 MiB 0.05.688.853 I decode: 32 tokens in 3448.1 ms (9.28 tok/s) shreya@legion:~/predictive-inference-moe$
shreya	wait rather than the cache we are adding the experts to the gpu in this setup right?
shreya	while this runs lets also have another variant when few experts are not there in the cache eithwer 1. ignore them 2 do matmul in cpu
shreya	1. what does snapshot mean 2. Skip-uncached (gibberish) -- like for the first layer when incorrect is predicted atleast in the further layer i can give the correct expert as input to correct it ? 3. Multi-token-horizon prediction. -- but we have for single token multi horizon prediction right ?
shreya	1. Did nothing beat baseline ?
shreya	that is not the idea "Switch hardware/model to a regime where you CAN beat CPU". The idea is to prove that a model which doesnt fir in the vram or vram + ram setup can give latency gains using predictive moe mechanism. Is there a place this works? how did moe-infinity do this ? Did I choose the wrong model ? if not this seems most promising "Push harder on the asymmetric-layer skip idea to see if there's an approximate-routing operating point that's both fast and coherent." is it ?
shreya	wait i should take deepseek lite Q8 right because if entire thing fits on gpu then no point of predictive moe right ?
shreya	but you said here Total Q4_0 model ≈ ~3.2 GB (the 9 GB number I quoted earlier was wrong; that was Q8)
shreya	lets do 1 first. give me the command to run on legion
